scenario_id,target_viscosity_delta_pct,temperature_c,time_h,biofuel_pct,catalyst_category,severity_exp,temperature_x_time,temperature_x_biofuel,severity_x_biofuel,severity_x_catalyst,regime_load,nl__temperature_centered,nl__temperature_centered_sq,nl__time_log1p,nl__biofuel_sq,nl__severity_log1p,nl__severity_sq_scaled,nl__regime_load_log1p,nl__catalyst_x_biofuel_sq,base_oil__kv40__wm,base_oil__kv100__wm,base_oil__ccs_m35__wm,base_oil__pour_point_c__max,catcount__base_oil__группа_по_api__1,textnum__base_oil__происхождение__origin_is_mineral__wm,base_oil_visc_ratio,nl__baseoil_visc_ratio_sq,nl__ccs_x_temp,family_total_dose__antiwear,antiwear__sulfur_pct__wm,antiwear__chain_length__wm,textnum__antiwear__тип_спиртового_радикала__radical_is_secondary__wm,textnum__antiwear__тип_спиртового_радикала__radical_is_mixed__wm,interaction__biofuel_x_zddp,antiwear_severity,nl__zddp_bio_log1p,nl__antiwear_x_biofuel,nl__antiwear_x_temp,nl__sulfur_x_chain,antioxidant__ionization_ev__wm
train_55,-9.39,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,14.042164496855984,2.8377117183401794,6970.532472221653,-18.0,1.0,0.3097072629047531,4.948411216721288,24.48677356977306,69705.32472221652,92.118,17.8,14.8,0.0,1.0,0.0,42067.651159630375,0.0,0.0,921.18,263.44,7.199999999999999
train_56,-12.46,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,16.24947245242858,3.3414512854876373,9934.653083579802,-18.0,1.0,0.223992156012574,4.862998459083387,23.64875401304739,99346.53083579802,26.586,16.41,,1.0,0.0,0.0,12141.064436157243,0.0,0.0,265.86,,7.18
train_57,-11.27,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,15.128211269034924,3.08156696772345,12859.63306102835,-18.0,1.0,0.2713749320980653,4.9092592916165305,24.10082679232324,128596.33061028349,26.586,16.41,,1.0,0.0,0.0,12141.064436157243,0.0,0.0,265.86,,7.18
train_58,-10.34,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,16.100589525512504,3.3069434130477733,10271.4081250221,-18.0,1.0,0.230283719917128,4.86872241659368,23.704457969841798,102714.081250221,26.586,16.41,,1.0,0.0,0.0,12141.064436157243,0.0,0.0,265.86,,7.18
train_59,-11.63,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,16.000313805804605,3.283701649763214,10506.052626294892,-18.0,1.0,0.2345212178739824,4.872645420438357,23.742673393318896,105060.52626294892,26.586,16.41,,1.0,0.0,0.0,12141.064436157243,0.0,0.0,265.86,,7.18
train_6,-17.83,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,27.471309727359337,4.6559011513205375,532.4103360365935,-18.0,1.0,0.2508428795524317,5.900320654266412,34.81378382316282,5324.103360365935,90.699,17.6,6.0,1.0,0.0,0.0,41419.63451798036,0.0,0.0,906.99,105.60000000000001,7.179999999999999
train_60,-11.57,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,15.323062113994313,3.126729218640565,12279.303632377208,-18.0,1.0,0.2631408345536949,4.900668091961111,24.01654774756576,122793.03632377209,26.586,16.41,,1.0,0.0,0.0,12141.064436157243,0.0,0.0,265.86,,7.18
train_61,-11.12,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,16.000313805804605,3.283701649763214,10506.052626294892,-18.0,1.0,0.2345212178739824,4.872645420438357,23.742673393318896,105060.52626294892,26.586,15.97,,1.0,0.0,0.0,12141.064436157243,0.0,0.0,265.86,,7.18
train_62,-8.33,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,13.960638029192443,2.810948507573245,17252.565740934086,-18.0,1.0,0.3207147845840182,4.966522151359142,24.666342279941045,172525.65740934084,26.586,16.41,,1.0,0.0,0.0,12141.064436157243,0.0,0.0,265.86,,7.18
train_63,-8.37,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,16.332405666783064,3.3606734276180497,9752.83043075232,-18.0,1.0,0.2204875257051953,4.8598609827908845,23.61824877205318,97528.3043075232,26.586,16.41,,1.0,0.0,0.0,12141.064436157243,0.0,0.0,265.86,,7.18
train_64,-9.63,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,16.609742126342613,3.3886383579100667,10241.31202238646,-18.0,1.0,0.2531676679410158,4.901597742813318,24.025660432352616,102413.12022386461,26.586,16.41,,1.0,0.0,0.0,12141.064436157243,0.0,0.0,265.86,,7.18
train_65,-10.22,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,15.044836744721378,2.940039711653014,18573.29836677555,-18.0,1.0,0.3744068492505267,5.1172222895800745,26.18596396097514,185732.9836677555,26.586,16.41,,1.0,0.0,0.0,12141.064436157243,0.0,0.0,265.86,,7.18
train_66,-9.86,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,14.976607547906388,2.933041845313016,18539.6072795147,-18.0,1.0,0.3744068492505267,5.106169068756698,26.072962558727642,185396.07279514702,26.586,16.41,,1.0,0.0,0.0,12141.064436157243,0.0,0.0,265.86,,7.18
train_67,-9.08,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,15.987593047034762,3.215077063825208,12744.71246516117,-18.0,1.0,0.299354213755247,4.972693571460828,24.72768135564783,127447.1246516117,26.586,16.41,,1.0,0.0,0.0,12141.064436157243,0.0,0.0,265.86,,7.18
train_68,-27.19,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,22.397705444749267,4.497677599004804,4367.156249227652,-20.0,0.0,0.0,4.979837916729554,24.79878567689735,43671.56249227651,26.586,17.6,,1.0,0.0,0.0,12141.064436157243,0.0,0.0,265.86,,7.180000000000001
train_69,-26.61,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,22.397705444749267,4.497677599004804,4367.156249227652,-20.0,0.0,0.0,4.979837916729554,24.79878567689735,43671.56249227651,26.586,17.6,,1.0,0.0,0.0,12141.064436157243,0.0,0.0,265.86,,7.180000000000001
train_7,-18.1,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,27.222590696436807,4.6197275486111335,532.4103360365935,-18.0,1.0,0.2134174478017629,5.892683152845444,34.723714739828516,5324.103360365935,29.196,16.88,,0.0,0.0,0.0,13332.976652299967,0.0,0.0,291.96000000000004,,7.179999999999999
train_70,-25.66,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,22.397705444749267,4.497677599004804,4367.156249227652,-20.0,0.0,0.0,4.979837916729554,24.79878567689735,43671.56249227651,26.586,17.6,,1.0,0.0,0.0,12141.064436157243,0.0,0.0,265.86,,7.180000000000001
train_71,-26.04,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,22.397705444749267,4.497677599004804,4367.156249227652,-20.0,0.0,0.0,4.979837916729554,24.79878567689735,43671.56249227651,26.586,17.6,,1.0,0.0,0.0,12141.064436157243,0.0,0.0,265.86,,7.180000000000001
train_72,-25.32,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,22.397705444749267,4.497677599004804,4367.156249227652,-20.0,0.0,0.0,4.979837916729554,24.79878567689735,43671.56249227651,26.586,17.6,,1.0,0.0,0.0,12141.064436157243,0.0,0.0,265.86,,7.180000000000001
train_73,-27.28,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,22.397705444749267,4.497677599004804,4367.156249227652,-20.0,0.0,0.0,4.979837916729554,24.79878567689735,43671.56249227651,26.586,17.6,,1.0,0.0,0.0,12141.064436157243,0.0,0.0,265.86,,7.180000000000001
train_74,-33.87,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,19.547275769684443,4.268324168137305,,-20.0,0.0,0.0,4.579613684359608,20.972861497973785,,26.586,17.6,,1.0,0.0,0.0,12141.064436157243,0.0,0.0,265.86,,7.180000000000001
train_75,-27.67,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,20.985221692894303,4.316722474694367,2963.0,-20.0,0.0,0.0,4.861378468482642,23.63300061382664,29630.0,26.586,17.42,,1.0,0.0,0.0,12141.064436157243,0.0,0.0,265.86,,7.180000000000001
train_76,26.06,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,24.86690687394643,4.825092264469002,6821.424125161236,-19.0,0.0,0.0,5.1536645334352,26.560258123187857,68214.24125161236,26.586,17.42,,1.0,0.0,0.0,12141.064436157243,0.0,0.0,265.86,,7.180000000000001
train_77,24.83,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,24.86690687394643,4.825092264469002,6821.424125161236,-19.0,0.0,0.0,5.1536645334352,26.560258123187857,68214.24125161236,26.586,17.42,,1.0,0.0,0.0,12141.064436157243,0.0,0.0,265.86,,7.180000000000001
train_78,-0.74,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,39.50209778432544,5.672779360608499,200.0,-14.0,3.0,0.5317002414267542,6.963446887891687,48.48959256048842,2000.0,26.586,16.41,,1.0,0.0,0.0,12141.064436157243,0.0,0.0,265.86,,7.180000000000001
train_79,-21.6,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,25.304119263505296,4.625866041340975,1011.3168258520471,-18.0,1.0,0.3294250477679347,5.470136626820689,29.922394716085222,10113.16825852047,9.043,16.46,,1.0,0.0,0.0,4129.678992558864,0.0,0.0,90.42999999999999,,7.179999999999999
train_8,-19.12,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,27.471309727359337,4.6559011513205375,532.4103360365935,-18.0,1.0,0.2508428795524317,5.900320654266412,34.81378382316282,5324.103360365935,90.699,16.5,,1.0,0.0,0.0,41419.63451798036,0.0,0.0,906.99,,7.179999999999999
train_80,4.25,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,32.445243115691035,4.991246195228611,2318.3395602020696,-16.0,2.0,0.3989706009698649,6.50042932097942,42.25558135704895,23183.395602020697,93.926,16.58,20.0,0.0,0.0,0.0,42893.31295533384,0.0,0.0,939.26,331.59999999999997,7.179999999999999
train_81,320.67,150.0,168.0,7.0,1.0,168.0,25200.0,1050.0,1176.0,168.0,285.6,0.0,0.0,5.1298987149230735,0.48999999999999994,5.1298987149230735,0.028224000000000003,5.6580875153940715,0.48999999999999994,28.152051889048305,4.786303881715288,,-23.0,0.0,0.0,5.88179367310864,34.59549681302083,,93.926,15.990000000000002,24.800000000000004,0.0,1.0,657.482,15779.568,6.489937185957795,657.482,0.0,396.55200000000013,6.5
train_82,566.53,150.0,216.0,7.0,1.0,216.0,32400.0,1050.0,1512.0,216.0,367.2,0.0,0.0,5.37989735354046,0.48999999999999994,5.37989735354046,0.046655999999999996,5.908626268798978,0.48999999999999994,28.152051889048305,4.786303881715288,,-23.0,0.0,0.0,5.88179367310864,34.59549681302083,,93.926,15.990000000000002,24.800000000000004,0.0,1.0,657.482,20288.016,6.489937185957795,657.482,0.0,396.55200000000013,6.5
train_83,251.19,150.0,168.0,7.0,1.0,168.0,25200.0,1050.0,1176.0,168.0,285.6,0.0,0.0,5.1298987149230735,0.48999999999999994,5.1298987149230735,0.028224000000000003,5.6580875153940715,0.48999999999999994,27.07357880511517,4.743067657697634,,-23.0,0.0,0.0,5.708031333092378,32.581621699564344,,93.926,15.990000000000002,24.800000000000004,0.0,1.0,657.482,15779.568,6.489937185957795,657.482,0.0,396.55200000000013,6.5
train_84,337.08,150.0,216.0,7.0,1.0,216.0,32400.0,1050.0,1512.0,216.0,367.2,0.0,0.0,5.37989735354046,0.48999999999999994,5.37989735354046,0.046655999999999996,5.908626268798978,0.48999999999999994,27.07357880511517,4.743067657697634,,-23.0,0.0,0.0,5.708031333092378,32.581621699564344,,93.926,15.990000000000002,24.800000000000004,0.0,1.0,657.482,20288.016,6.489937185957795,657.482,0.0,396.55200000000013,6.5
train_85,226.28,150.0,168.0,7.0,1.0,168.0,25200.0,1050.0,1176.0,168.0,285.6,0.0,0.0,5.1298987149230735,0.48999999999999994,5.1298987149230735,0.028224000000000003,5.6580875153940715,0.48999999999999994,28.246299553598487,4.790082291393137,,-23.0,0.0,0.0,5.896829706736289,34.77260059024759,,93.926,15.990000000000002,24.800000000000004,0.0,1.0,657.482,15779.568,6.489937185957795,657.482,0.0,396.55200000000013,6.5
train_86,225.24,150.0,216.0,7.0,1.0,216.0,32400.0,1050.0,1512.0,216.0,367.2,0.0,0.0,5.37989735354046,0.48999999999999994,5.37989735354046,0.046655999999999996,5.908626268798978,0.48999999999999994,28.246299553598487,4.790082291393137,,-23.0,0.0,0.0,5.896829706736289,34.77260059024759,,93.926,15.990000000000002,24.800000000000004,0.0,1.0,657.482,20288.016,6.489937185957795,657.482,0.0,396.55200000000013,6.5
train_87,28.29,160.0,168.0,7.0,1.0,456.6713471811196,26880.0,1120.0,3196.699430267837,456.6713471811196,776.3412902079033,10.0,1.0,5.1298987149230735,0.48999999999999994,6.126151343954602,0.20854871933621866,6.655879494866398,0.48999999999999994,17.43976405102435,3.3526581626079115,,-23.0,0.0,0.0,5.2017722073575765,27.058434097237715,,93.926,,,,,657.482,42893.31295533384,6.489937185957795,657.482,939.26,,6.5
train_88,399.59,150.0,216.0,7.0,1.0,216.0,32400.0,1050.0,1512.0,216.0,367.2,0.0,0.0,5.37989735354046,0.48999999999999994,5.37989735354046,0.046655999999999996,5.908626268798978,0.48999999999999994,16.499610034295404,3.0678381693704804,,-23.0,0.0,0.0,5.378253064007324,28.925606020504166,,93.926,15.990000000000002,24.800000000000004,0.0,1.0,657.482,20288.016,6.489937185957795,657.482,0.0,396.55200000000013,6.84
train_89,-17.16,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,27.63680104763787,4.679736911115503,,-19.0,0.0,0.0,5.905631357607691,34.87648173195925,,93.926,,,,,0.0,42893.31295533384,0.0,0.0,939.26,,6.5
train_9,-19.54,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,27.63056659317455,4.679063410241282,532.4103360365935,-18.0,1.0,0.2748066950284135,5.905148994710833,34.87078464973437,5324.103360365935,26.586,16.16,,1.0,0.0,0.0,12141.064436157243,0.0,0.0,265.86,,7.179999999999999
train_90,519.21,154.0,216.0,7.0,1.0,322.2341346905144,33264.0,1078.0,2255.6389428336006,322.2341346905144,547.7980289738745,4.0,0.16000000000000003,5.37989735354046,0.48999999999999994,5.778376935830349,0.10383483755974456,6.307730484885318,0.48999999999999994,27.63680104763787,4.679736911115503,,-19.0,0.0,0.0,5.905631357607691,34.87648173195925,,93.926,,,,,657.482,30266.16333494125,6.489937185957795,657.482,375.704,,6.5
train_91,-25.0,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,27.63680104763787,4.679736911115503,,-19.0,0.0,0.0,5.905631357607691,34.87648173195925,,93.926,,,,,0.0,42893.31295533384,0.0,0.0,939.26,,6.5
train_92,-20.71,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,27.63680104763787,4.679736911115503,,-19.0,0.0,0.0,5.905631357607691,34.87648173195925,,93.926,,,,,0.0,42893.31295533384,0.0,0.0,939.26,,6.5
train_93,-21.91,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,27.63680104763787,4.679736911115503,,-19.0,0.0,0.0,5.905631357607691,34.87648173195925,,93.926,,,,,0.0,42893.31295533384,0.0,0.0,939.26,,6.5
train_94,-13.31,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,27.63680104763787,4.679736911115503,,-19.0,0.0,0.0,5.905631357607691,34.87648173195925,,93.926,15.990000000000002,24.800000000000004,0.0,1.0,0.0,42893.31295533384,0.0,0.0,939.26,396.55200000000013,6.5
train_95,48.3,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,31.228570109427974,4.9169747545335705,2318.3395602020696,-16.0,2.0,0.4426927159263989,6.3511756046000585,40.33743156046692,23183.395602020697,93.926,16.58,20.0,0.0,0.0,0.0,42893.31295533384,0.0,0.0,939.26,331.59999999999997,7.179999999999999
train_96,1.86,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,23.875573016195705,4.131049569695738,1394.9198815731088,-16.0,2.0,0.2474689977637731,5.779541642719674,33.40310159993083,13949.198815731088,93.926,16.58,20.0,0.0,0.0,0.0,42893.31295533384,0.0,0.0,939.26,331.59999999999997,7.18
train_97,33.0,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,26.63002023459372,4.351609695595165,200.0,-15.0,2.0,0.2140401856904922,6.119579212618598,37.44924973951366,2000.0,93.926,16.58,20.0,0.0,0.0,0.0,42893.31295533384,0.0,0.0,939.26,331.59999999999997,7.18
train_98,11.52,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,27.07197573876916,4.326650688274532,200.0,-15.0,2.0,0.2396758820191502,6.257028285675047,39.15040296773762,2000.0,27.353,17.584263517712866,20.0,0.9845720761890836,0.0,0.0,12491.331359445165,0.0,0.0,273.53000000000003,351.68527035425734,7.18
train_99,62.3,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,27.849356525608098,4.462158667055741,4719.0,-15.0,2.0,0.375452515160883,6.241229549101599,38.95294628457896,47190.0,29.901,17.682,,0.0,0.0,0.0,13654.929952062656,0.0,0.0,299.01,,7.179999999999999
