scenario_id,target_oxidation_acm,temperature_c,time_h,biofuel_pct,catalyst_category,severity_exp,temperature_x_time,temperature_x_biofuel,interaction__biofuel_x_zddp,base_oil__kv40__wm,base_oil__kv100__wm,base_oil__ccs_m35__wm,base_oil__pour_point_c__max,catcount__base_oil__группа_по_api__1,textnum__base_oil__происхождение__origin_is_mineral__wm,family_total_dose__antiwear,antiwear__sulfur_pct__wm,antiwear__chain_length__wm,textnum__antiwear__тип_спиртового_радикала__radical_is_secondary__wm,textnum__antiwear__тип_спиртового_радикала__radical_is_mixed__wm,textnum__antioxidant__тип_ао__ao_type_is_phenol__wm,textnum__antioxidant__тип_ао__ao_type_is_diphenylamine__wm,antioxidant__ionization_ev__wm,antioxidant__bde_xh_kcal__wm,detergent__tbn_astm__wm,severity_x_biofuel,severity_x_catalyst,regime_load,base_oil_visc_ratio,antiwear_severity,antioxidant_balance,nl__temperature_centered,nl__temperature_centered_sq,nl__time_log1p,nl__biofuel_sq,nl__severity_log1p,nl__severity_sq_scaled,nl__zddp_bio_log1p,nl__antiwear_x_biofuel,nl__antiwear_x_temp,nl__sulfur_x_chain,nl__phenol_x_severity,nl__dpa_x_severity,nl__antioxidant_energy,nl__antioxidant_balance_abs,nl__tbn_x_biofuel,nl__baseoil_visc_ratio_sq,nl__ccs_x_temp,nl__regime_load_log1p,nl__catalyst_x_biofuel_sq,family_total_dose__moly,antioxidant__active_no_pct__wm,antioxidant__steric_factor__wm,antioxidant__chemical_potential__wm,antioxidant__homo_ev__wm,antioxidant__lumo_ev__wm,antioxidant__dipole_moment__wm,antioxidant__nitrogen_total_pct__wm,moly__mo_pct__wm,moly__s_mo_ratio__wm,moly__phosphorus_pct__wm,moly__coc_c__wm,moly__category_modtc__wm,moly__category_modtp__wm,moly__category_amine_complex__wm,moly__ligand_dtc__wm,moly__ligand_dtp__wm,moly__ligand_amide__wm,confidence__ao_ionization_exact_share,confidence__ao_bde_exact_share,confidence__ao_active_no_exact_share,confidence__moly_mo_pct_exact_share,confidence__moly_category_exact_share,confidence__detergent_tbn_exact_share,moly__present,interaction__moly_x_diphenylamine,interaction__moly_x_phenol,interaction__moly_x_tbn,interaction__active_no_x_severity,interaction__steric_x_severity
train_151,19.11,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,16.291464921156926,3.5431420018551307,3074.2409274567226,-20.0,0.0,0.0,10.313,,,,,,,,,377.7,0.0,456.6713471811196,456.6713471811196,4.59802765811446,4709.651603478887,,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,0.0,0.0,103.13000000000001,,,,,,0.0,21.141858344785543,30742.409274567224,6.126151343954602,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,
train_152,38.8,160.0,168.0,5.0,1.0,456.6713471811196,26880.0,800.0,129.26,17.5046569181658,3.461961518637981,,-19.0,0.0,0.0,25.852,16.58,20.0,0.0,0.0,0.0176998573945138,0.982300142605486,6.512035903028269,372.0757394513883,152.0133956497778,2283.356735905598,456.6713471811196,685.0070207716794,5.056282926291034,11805.867667326303,-0.9646002852109722,10.0,1.0,5.1298987149230735,0.25,6.126151343954602,0.20854871933621866,4.869532453118255,129.26,258.52,331.59999999999997,8.083017721266318,448.5883294598532,2422.9705739532324,0.9646002852109722,760.066978248889,25.565997030702217,,6.530887862034564,0.25,49.88,3.5106652986941524,71.9283113832732,-2.5633629729049576,-5.157610938679641,-0.3333625534770573,1.3653099572183542,,7.5,,0.0,150.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2996915192854127,1.0,48.99713111316165,0.8828688868383523,7582.428175010918,1603.2202514566661,32847.59885986243
train_153,45.93,150.0,168.0,7.0,2.0,168.0,25200.0,1050.0,180.964,17.5046569181658,3.461961518637981,,-19.0,0.0,0.0,25.852,16.58,20.0,0.0,0.0,0.0176998573945138,0.982300142605486,6.512035903028269,372.0757394513883,152.0133956497778,1176.0,336.0,285.6,5.056282926291034,4343.136,-0.9646002852109722,0.0,0.0,5.1298987149230735,0.48999999999999994,5.1298987149230735,0.028224000000000003,5.203808865313558,180.964,0.0,331.59999999999997,2.973576042278318,165.02642395772165,2422.9705739532324,0.9646002852109722,1064.0937695484447,25.565997030702217,,5.6580875153940715,0.9799999999999999,49.88,3.5106652986941524,71.9283113832732,-2.5633629729049576,-5.157610938679641,-0.3333625534770573,1.3653099572183542,,7.5,,0.0,150.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2996915192854127,1.0,48.99713111316165,0.8828688868383523,7582.428175010918,589.7917701806176,12083.956312389897
train_154,75.09,150.0,216.0,7.0,2.0,216.0,32400.0,1050.0,180.964,17.5046569181658,3.461961518637981,,-19.0,0.0,0.0,25.852,16.58,20.0,0.0,0.0,0.0176998573945138,0.982300142605486,6.512035903028269,372.0757394513883,152.0133956497778,1512.0,432.0,367.2,5.056282926291034,5584.032,-0.9646002852109722,0.0,0.0,5.37989735354046,0.48999999999999994,5.37989735354046,0.046655999999999996,5.203808865313558,180.964,0.0,331.59999999999997,3.823169197214981,212.176830802785,2422.9705739532324,0.9646002852109722,1064.0937695484447,25.565997030702217,,5.908626268798978,0.9799999999999999,49.88,3.5106652986941524,71.9283113832732,-2.5633629729049576,-5.157610938679641,-0.3333625534770573,1.3653099572183542,,7.5,,0.0,150.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2996915192854127,1.0,48.99713111316165,0.8828688868383523,7582.428175010918,758.3037045179369,15536.51525878701
train_155,61.83,160.0,168.0,5.0,2.0,456.6713471811196,26880.0,800.0,129.26,17.5046569181658,3.461961518637981,,-19.0,0.0,0.0,25.852,16.58,20.0,0.0,0.0,0.0176998573945138,0.982300142605486,6.512035903028269,372.0757394513883,152.0133956497778,2283.356735905598,913.3426943622392,685.0070207716794,5.056282926291034,11805.867667326303,-0.9646002852109722,10.0,1.0,5.1298987149230735,0.25,6.126151343954602,0.20854871933621866,4.869532453118255,129.26,258.52,331.59999999999997,8.083017721266318,448.5883294598532,2422.9705739532324,0.9646002852109722,760.066978248889,25.565997030702217,,6.530887862034564,0.5,49.88,3.5106652986941524,71.9283113832732,-2.5633629729049576,-5.157610938679641,-0.3333625534770573,1.3653099572183542,,7.5,,0.0,150.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2996915192854127,1.0,48.99713111316165,0.8828688868383523,7582.428175010918,1603.2202514566661,32847.59885986243
train_156,45.2,150.0,168.0,7.0,1.0,168.0,25200.0,1050.0,180.964,20.36505536556833,3.965617488398812,,-19.0,0.0,0.0,25.852,16.58,20.0,0.0,0.0,0.0176998573945138,0.982300142605486,6.512035903028269,372.0757394513883,150.41833370823025,1176.0,168.0,285.6,5.135405879448823,4343.136,-0.9646002852109722,0.0,0.0,5.1298987149230735,0.48999999999999994,5.1298987149230735,0.028224000000000003,5.203808865313558,180.964,0.0,331.59999999999997,2.973576042278318,165.02642395772165,2422.9705739532324,0.9646002852109722,1052.9283359576118,26.372393546677536,,5.6580875153940715,0.48999999999999994,49.88,3.5106652986941524,71.9283113832732,-2.5633629729049576,-5.157610938679641,-0.3333625534770573,1.3653099572183542,,7.5,,0.0,150.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3886368748594137,1.0,48.99713111316165,0.8828688868383523,7502.866485366525,589.7917701806176,12083.956312389897
train_157,52.89,150.0,216.0,7.0,1.0,216.0,32400.0,1050.0,180.964,20.36505536556833,3.965617488398812,,-19.0,0.0,0.0,25.852,16.58,20.0,0.0,0.0,0.0176998573945138,0.982300142605486,6.512035903028269,372.0757394513883,150.41833370823025,1512.0,216.0,367.2,5.135405879448823,5584.032,-0.9646002852109722,0.0,0.0,5.37989735354046,0.48999999999999994,5.37989735354046,0.046655999999999996,5.203808865313558,180.964,0.0,331.59999999999997,3.823169197214981,212.176830802785,2422.9705739532324,0.9646002852109722,1052.9283359576118,26.372393546677536,,5.908626268798978,0.48999999999999994,49.88,3.5106652986941524,71.9283113832732,-2.5633629729049576,-5.157610938679641,-0.3333625534770573,1.3653099572183542,,7.5,,0.0,150.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3886368748594137,1.0,48.99713111316165,0.8828688868383523,7502.866485366525,758.3037045179369,15536.51525878701
train_158,47.24,150.0,168.0,7.0,1.0,168.0,25200.0,1050.0,180.964,20.36505536556833,3.965617488398812,,-19.0,0.0,0.0,25.852,16.58,20.0,0.0,0.0,0.0176998573945138,0.982300142605486,6.512035903028269,372.0757394513883,147.73673927170032,1176.0,168.0,285.6,5.135405879448823,4343.136,-0.9646002852109722,0.0,0.0,5.1298987149230735,0.48999999999999994,5.1298987149230735,0.028224000000000003,5.203808865313558,180.964,0.0,331.59999999999997,2.973576042278318,165.02642395772165,2422.9705739532324,0.9646002852109722,1034.1571749019022,26.372393546677536,,5.6580875153940715,0.48999999999999994,49.88,3.5106652986941524,71.9283113832732,-2.5633629729049576,-5.157610938679641,-0.3333625534770573,1.3653099572183542,,7.5,,0.0,150.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3886368748594137,1.0,48.99713111316165,0.8828688868383523,7369.108554872412,589.7917701806176,12083.956312389897
train_159,57.58,150.0,216.0,7.0,1.0,216.0,32400.0,1050.0,180.964,20.36505536556833,3.965617488398812,,-19.0,0.0,0.0,25.852,16.58,20.0,0.0,0.0,0.0176998573945138,0.982300142605486,6.512035903028269,372.0757394513883,147.73673927170032,1512.0,216.0,367.2,5.135405879448823,5584.032,-0.9646002852109722,0.0,0.0,5.37989735354046,0.48999999999999994,5.37989735354046,0.046655999999999996,5.203808865313558,180.964,0.0,331.59999999999997,3.823169197214981,212.176830802785,2422.9705739532324,0.9646002852109722,1034.1571749019022,26.372393546677536,,5.908626268798978,0.48999999999999994,49.88,3.5106652986941524,71.9283113832732,-2.5633629729049576,-5.157610938679641,-0.3333625534770573,1.3653099572183542,,7.5,,0.0,150.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3886368748594137,1.0,48.99713111316165,0.8828688868383523,7369.108554872412,758.3037045179369,15536.51525878701
train_16,68.26,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,26.11091589841517,4.700604476348923,,-18.0,0.0,0.0,93.926,16.58,20.0,0.0,0.0,0.489972160672689,0.510027839327311,6.954612806090563,365.33550707346177,224.7751829280584,0.0,456.6713471811196,456.6713471811196,5.5547996071126935,42893.31295533384,-0.0200556786546219,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,0.0,0.0,939.26,331.59999999999997,223.75624669564087,232.91510048547872,2540.766996012687,0.02005567865462199,0.0,30.855798675179333,,6.126151343954602,0.0,,6.865161638543265,61.03181069257428,-2.764699164820181,-5.205387193909438,-0.2738969376739958,2.2304039543207774,,,,,,,,,,,,0.0,0.0,0.0,,,0.619348379684067,0.0,,,,3135.122614089695,27871.479209880956
train_160,45.28,160.0,168.0,5.0,1.0,456.6713471811196,26880.0,800.0,129.26,20.36505536556833,3.965617488398812,,-19.0,0.0,0.0,25.852,16.58,20.0,0.0,0.0,0.0176998573945138,0.982300142605486,6.512035903028269,372.0757394513883,147.73673927170032,2283.356735905598,456.6713471811196,685.0070207716794,5.135405879448823,11805.867667326303,-0.9646002852109722,10.0,1.0,5.1298987149230735,0.25,6.126151343954602,0.20854871933621866,4.869532453118255,129.26,258.52,331.59999999999997,8.083017721266318,448.5883294598532,2422.9705739532324,0.9646002852109722,738.6836963585016,26.372393546677536,,6.530887862034564,0.25,49.88,3.5106652986941524,71.9283113832732,-2.5633629729049576,-5.157610938679641,-0.3333625534770573,1.3653099572183542,,7.5,,0.0,150.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3886368748594137,1.0,48.99713111316165,0.8828688868383523,7369.108554872412,1603.2202514566661,32847.59885986243
train_161,42.16,160.0,168.0,5.0,2.0,456.6713471811196,26880.0,800.0,406.595,17.588686371362865,3.4943612438756126,,-19.0,0.0,0.0,81.319,17.6,,1.0,0.0,0.0176998573945138,0.982300142605486,6.512035903028269,372.0757394513883,152.0133956497778,2283.356735905598,913.3426943622392,685.0070207716794,5.033448216663246,37136.05728142147,-0.9646002852109722,10.0,1.0,5.1298987149230735,0.25,6.126151343954602,0.20854871933621866,6.010274034344969,406.595,813.19,,8.083017721266318,448.5883294598532,2422.9705739532324,0.9646002852109722,760.066978248889,25.335600949830415,,6.530887862034564,0.5,49.88,3.5106652986941524,71.9283113832732,-2.5633629729049576,-5.157610938679641,-0.3333625534770573,1.3653099572183542,,7.5,,0.0,150.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2996915192854127,1.0,48.99713111316165,0.8828688868383523,7582.428175010918,1603.2202514566661,32847.59885986243
train_162,70.33,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,28.886521897285363,5.233685359230528,4047.0,-11.0,0.0,0.0,60.489,,,,,,,,,410.9,0.0,456.6713471811196,456.6713471811196,5.519346295118578,27623.593119638743,,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,0.0,0.0,604.89,,,,,,0.0,30.463183525439174,40470.0,6.126151343954602,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,
train_163,76.57,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,34.220956849309225,5.833354043619441,12225.179889715597,0.0,0.0,0.0,60.489,,,,,,,,,400.0,0.0,456.6713471811196,456.6713471811196,5.866428917809355,27623.593119638743,,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,0.0,0.0,604.89,,,,,,0.0,34.414988247709836,122251.79889715597,6.126151343954602,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,
train_164,127.51,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,45.44516159484673,6.753293066044721,15037.92297870872,0.0,2.0,0.3563083074189249,60.489,,,,,,,,,400.0,0.0,456.6713471811196,456.6713471811196,6.729333548893817,27623.593119638743,,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,0.0,0.0,604.89,,,,,,0.0,45.28393001226785,150379.2297870872,6.126151343954602,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,
train_165,50.69,150.0,216.0,7.0,2.0,216.0,32400.0,1050.0,72.191,20.89019852393287,3.927160344888763,,-20.0,0.0,0.0,10.313,,,,,,,,,400.0,1512.0,432.0,367.2,5.3194157328263065,2227.608,,0.0,0.0,5.37989735354046,0.48999999999999994,5.37989735354046,0.046655999999999996,4.293072462588522,72.191,0.0,,,,,,2800.0,28.296183738640032,,5.908626268798978,0.9799999999999999,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,
train_166,47.54,160.0,168.0,5.0,2.0,456.6713471811196,26880.0,800.0,51.565000000000005,20.89019852393287,3.927160344888763,,-20.0,0.0,0.0,10.313,,,,,,,,,400.0,2283.356735905598,913.3426943622392,685.0070207716794,5.3194157328263065,4709.651603478887,,10.0,1.0,5.1298987149230735,0.25,6.126151343954602,0.20854871933621866,3.9620504990277943,51.565000000000005,103.13000000000001,,,,,,2000.0,28.296183738640032,,6.530887862034564,0.5,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,
train_167,41.93,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,28.162431941094795,5.157663889497917,4420.0,-15.0,0.0,0.0,31.092,,,,,0.0,1.0,7.18,361.94,328.2,0.0,456.6713471811196,456.6713471811196,5.460307717693547,14198.825526555367,-1.0,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,0.0,0.0,310.91999999999996,,0.0,456.6713471811196,2598.7291999999998,1.0,0.0,29.81496037190371,44200.0,6.126151343954602,0.0,,4.43,57.70000000000001,-2.7499999999999996,-4.98,-0.22,0.54,,,,,,,,,,,,0.0,0.0,0.0,,,1.0,0.0,,,,2023.0540680123597,26349.936732350605
train_17,76.37,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,28.162431941094795,5.157663889497917,4420.0,-15.0,0.0,0.0,31.092,15.0,20.0,0.0,0.0,0.0,1.0,7.18,361.94,328.2,0.0,456.6713471811196,456.6713471811196,5.460307717693547,14198.825526555367,-1.0,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,0.0,0.0,310.91999999999996,300.0,0.0,456.6713471811196,2598.7291999999998,1.0,0.0,29.81496037190371,44200.0,6.126151343954602,0.0,,4.43,57.70000000000001,-2.7499999999999996,-4.98,-0.22,0.54,,,,,,,,,,,,0.0,0.0,0.0,,,1.0,0.0,,,,2023.0540680123597,26349.936732350605
train_18,39.15,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,26.654787349723453,4.644689621672941,200.0,-15.0,1.0,0.2442400891999602,26.586,17.42,,1.0,0.0,0.535201554761457,0.464798445238543,7.179999999999999,358.32738950536014,244.6042922797993,0.0,456.6713471811196,456.6713471811196,5.738766100827817,12141.064436157243,0.070403109522914,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,0.0,0.0,265.86,,244.41121502634434,212.26013215477528,2572.7906566484853,0.07040310952291401,0.0,32.93343636001051,2000.0,6.126151343954602,0.0,,4.254755798840887,60.215447307378845,-2.75,-5.3011209328568745,-0.08352360353582845,1.139425741332832,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,,,1943.0250625833485,27498.669442974417
train_19,39.27,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,25.60148039889393,4.504003406314834,200.0,-15.0,1.0,0.0996412847988268,31.092,17.68,,0.0,0.0,0.535201554761457,0.464798445238543,7.179999999999999,358.32738950536014,244.6042922797993,0.0,456.6713471811196,456.6713471811196,5.684160976210497,14198.825526555367,0.070403109522914,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,0.0,0.0,310.91999999999996,,244.41121502634434,212.26013215477528,2572.7906566484853,0.07040310952291401,0.0,32.30968600347427,2000.0,6.126151343954602,0.0,,4.254755798840887,60.215447307378845,-2.75,-5.3011209328568745,-0.08352360353582845,1.139425741332832,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,,,1943.0250625833485,27498.669442974417
train_2,112.37,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,38.98779589651316,5.426050075214808,200.0,0.0,2.0,0.4743522966923695,99.235,15.000000000000002,20.0,0.0,0.0,0.5,0.5,6.779999999999999,365.97,353.2432267355249,0.0,456.6713471811196,456.6713471811196,7.185299685051231,45317.7811375184,0.0,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,0.0,0.0,992.35,300.00000000000006,228.3356735905598,228.3356735905598,2481.2766,0.0,0.0,51.62853156399731,2000.0,6.126151343954602,0.0,,5.38,67.25,-2.755,-5.62,-0.18500000000000003,1.305,,,,,,,,,,,,0.0,0.0,0.0,,,0.7771129208461615,0.0,,,,2456.8918478344235,30711.14809793029
train_20,97.66,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,17.992272724901262,3.680304200382944,1684.358753043526,-14.0,1.0,0.2371799888351515,90.699,15.0,20.0,0.0,0.0,1.0,0.0,7.199999999999999,362.92,290.13946155450736,0.0,456.6713471811196,456.6713471811196,4.88880042117962,41419.63451798036,1.0,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,0.0,0.0,906.99,300.0,456.6713471811196,0.0,2613.024,1.0,0.0,23.90036955812603,16843.58753043526,6.126151343954602,0.0,,4.102564103,62.4,-2.84,-5.73,-0.05,2.58,,,,,,,,,,,,0.0,0.0,0.0,,,1.0,0.0,,,,1873.5234758139113,28496.29206410186
train_21,66.79,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,30.413966394407144,5.200363691423825,2866.0,-14.0,1.0,0.7866858171246626,90.699,15.0,20.0,0.0,0.0,1.0,0.0,7.199999999999999,362.92,264.3997513817438,0.0,456.6713471811196,456.6713471811196,5.848430648141842,41419.63451798036,1.0,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,0.0,0.0,906.99,300.0,456.6713471811196,0.0,2613.024,1.0,0.0,34.2041410461248,28660.0,6.126151343954602,0.0,95.918,4.102564103,62.4,-2.84,-5.73,-0.05,2.58,,10.0,1.1,0.0,130.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,95.918,25360.6953530341,1873.5234758139113,28496.29206410186
train_22,70.21,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,52.24098399270671,6.986270703275039,19501.00389751049,-18.0,2.0,0.948928450777226,92.118,17.8,14.8,0.0,1.0,1.0,0.0,7.2,362.92,248.91789855378,0.0,456.6713471811196,456.6713471811196,7.4776638655323024,42067.651159630375,1.0,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,0.0,0.0,921.18,263.44,456.6713471811196,0.0,2613.0240000000003,1.0,0.0,55.915456885887494,195010.03897510492,6.126151343954602,0.0,,4.102564103,62.39999999999999,-2.84,-5.73,-0.05,2.58,,,,,,,,,,,,0.0,0.0,0.0,,,1.0,0.0,,,,1873.5234758139113,28496.292064101857
train_23,65.94,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,71.17386061254179,8.613972369143617,7646.276780054934,-18.0,2.0,0.8936770812258543,92.118,17.8,14.8,0.0,1.0,0.535201554761457,0.464798445238543,7.179999999999999,358.32738950536014,357.191473776736,0.0,456.6713471811196,456.6713471811196,8.262606096520106,42067.651159630375,0.070403109522914,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,0.0,0.0,921.18,263.44,244.41121502634434,212.26013215477528,2572.7906566484853,0.07040310952291401,0.0,68.27065950625122,76462.76780054934,6.126151343954602,0.0,,4.254755798840887,60.215447307378845,-2.75,-5.3011209328568745,-0.08352360353582845,1.139425741332832,,,,,,,,,,,,0.0,0.0,0.0,,,0.43346706033491855,0.0,,,,1943.0250625833485,27498.669442974417
train_24,64.96,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,47.04116074162272,6.558155536655894,20072.14259708738,-18.0,2.0,0.9624562000340194,92.118,17.8,14.8,0.0,1.0,1.0,0.0,7.2,362.92,316.20480032661135,0.0,456.6713471811196,456.6713471811196,7.172925448122223,42067.651159630375,1.0,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,0.0,0.0,921.18,263.44,456.6713471811196,0.0,2613.0240000000003,1.0,0.0,51.450859484319395,200721.4259708738,6.126151343954602,0.0,,4.102564103,62.39999999999999,-2.84,-5.73,-0.05,2.58,,,,,,,,,,,,0.0,0.0,0.0,,,1.0,0.0,,,,1873.5234758139113,28496.292064101857
train_25,24.69,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,53.41726579782512,7.083117087598653,19340.761181360755,-18.0,2.0,0.9458682611233464,92.118,17.8,14.8,0.0,1.0,1.0,0.0,7.2,362.92,372.1959630558444,0.0,456.6713471811196,456.6713471811196,7.541491286562207,42067.651159630375,1.0,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,0.0,0.0,921.18,263.44,456.6713471811196,0.0,2613.0240000000003,1.0,0.0,56.874090825293685,193407.61181360754,6.126151343954602,0.0,,4.102564103,62.39999999999999,-2.84,-5.73,-0.05,2.58,,,,,,,,,,,,0.0,0.0,0.0,,,1.0,0.0,,,,1873.5234758139113,28496.292064101857
train_26,98.18,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,46.28280342769767,6.521923885573513,19084.77170937667,-16.0,3.0,0.9609375553054276,90.699,16.97,20.0,0.0,0.0,0.535201554761457,0.464798445238543,7.179999999999999,358.32738950536014,248.7152085002319,0.0,456.6713471811196,456.6713471811196,7.096495488099021,41419.63451798036,0.070403109522914,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,0.0,0.0,906.99,339.4,244.41121502634434,212.26013215477528,2572.7906566484853,0.07040310952291401,0.0,50.36024821260976,190847.7170937667,6.126151343954602,0.0,95.918,4.254755798840887,60.215447307378845,-2.75,-5.3011209328568745,-0.08352360353582845,1.139425741332832,,10.0,1.1,0.0,130.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,44.582537270390574,51.33546272960944,23856.265368925247,1943.0250625833485,27498.669442974417
train_27,97.77,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,46.14432100862942,6.513593100714281,4211.0,-16.0,3.0,0.9609375553054276,90.699,15.0,20.0,0.0,0.0,0.535201554761457,0.464798445238543,7.179999999999999,358.32738950536014,248.7152085002319,0.0,456.6713471811196,456.6713471811196,7.084311269546332,41419.63451798036,0.070403109522914,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,0.0,0.0,906.99,300.0,244.41121502634434,212.26013215477528,2572.7906566484853,0.07040310952291401,0.0,50.18746616382117,42110.0,6.126151343954602,0.0,95.918,4.254755798840887,60.215447307378845,-2.75,-5.3011209328568745,-0.08352360353582845,1.139425741332832,,10.0,1.1,0.0,130.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,44.582537270390574,51.33546272960944,23856.265368925247,1943.0250625833485,27498.669442974417
train_28,126.22,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,48.18263841919872,6.620525229020566,21280.10859362979,0.0,2.0,0.9294495195842152,90.699,15.0,20.0,0.0,0.0,1.0,0.0,7.2,362.92,345.0920856220903,0.0,456.6713471811196,456.6713471811196,7.277766756026215,41419.63451798036,1.0,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,0.0,0.0,906.99,300.0,456.6713471811196,0.0,2613.0240000000003,1.0,0.0,52.965888955120334,212801.0859362979,6.126151343954602,0.0,,4.102564103,62.39999999999999,-2.84,-5.73,-0.05,2.58,,,,,,,,,,,,0.0,0.0,0.0,,,1.0,0.0,,,,1873.5234758139113,28496.292064101857
train_29,119.83,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,45.17407513413145,6.37337462427805,21474.741690348383,0.0,2.0,0.9433929359144022,90.699,15.0,20.0,0.0,0.0,1.0,0.0,7.2,362.92,345.0920856220903,0.0,456.6713471811196,456.6713471811196,7.087936579477091,41419.63451798036,1.0,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,0.0,0.0,906.99,300.0,456.6713471811196,0.0,2613.0240000000003,1.0,0.0,50.238844954689405,214747.41690348383,6.126151343954602,0.0,,4.102564103,62.39999999999999,-2.84,-5.73,-0.05,2.58,,,,,,,,,,,,0.0,0.0,0.0,,,1.0,0.0,,,,1873.5234758139113,28496.292064101857
