scenario_id,calcium_total,ca_mg_total,boron_total,antiwear_zinc_total,antiwear_sulfur_total,antiwear_phosphorus_total,ao_dpa_active_total,ao_phenol_active_total,ao_dpa_phenol_product,ao_dpa_phenol_ratio,ao_dpa_phenol_min,ao_dpa_phenol_max,ao_dpa_phenol_imbalance,ao_dpa_phenol_hmean,ao_mo_product,ao_mo_log1p,ao_mo_x_severity,ao_pair_x_severity,zddp_boron_interaction,zddp_boron_log1p,zddp_calcium_interaction,zddp_calcium_x_severity,boron_total_x_severity,dominant_base_oil_share,base_oil_kv100_wmean,base_oil_group1_share,ao_ratio_x_baseoil_share,ao_min_x_baseoil_kv100,antiwear_ca_ratio,synergy_ao_phenol_x_diphenylamine_active_no,synergy_ao_diphenylamine_active_no_x_mo,synergy_zn_x_boron_dispersant,synergy_aw_sulfur_x_ca_ca_mg,ao_k_avg_weighted_active_no,ao_k_avg_arithmetic,ao_ionization_min,ao_homo_max
train_109,490.120542,483.16967999999997,3.6731200000000004,831.2451,1501.8767400000002,823.543168,133.049,0.0,0.0,133049000.00000001,0.0,133.049,133.049,0.0,12274.768117500002,9.415382526468688,2062161.0437400003,0.0,3053.2630017120005,8.024293599199721,1461761.9456912363,245576006.8761277,617.0841600000001,0.44081424936386765,3.2599160526606923,0.0,58649895.063613236,0.0,0.6480493341630356,0.0,26.25,3.894132,500.53497,2.850279821827576e-191,2.850279821827576e-191,6.5,-5.15
train_110,490.120542,483.16967999999997,3.6731200000000004,831.2451,1501.8767400000002,823.543168,133.049,0.0,0.0,133049000.00000001,0.0,133.049,133.049,0.0,12274.768117500002,9.415382526468688,2651349.9133800003,0.0,3053.2630017120005,8.024293599199721,1461761.9456912363,315740580.269307,793.3939200000001,0.44081424936386765,3.2599160526606923,0.0,58649895.063613236,0.0,0.6480493341630356,0.0,26.25,3.894132,500.53497,2.850279821827576e-191,2.850279821827576e-191,6.5,-5.15
train_111,490.120542,483.16967999999997,3.6731200000000004,831.2451,1501.8767400000002,823.543168,133.049,0.0,0.0,133049000.00000001,0.0,133.049,133.049,0.0,12274.768117500002,9.415382526468688,5605534.892554581,0.0,3053.2630017120005,8.024293599199721,1461761.9456912363,667544796.9969114,1677.408658757914,0.44081424936386765,3.2599160526606923,0.0,58649895.063613236,0.0,0.6480493341630356,0.0,26.25,3.894132,500.53497,7.913632884542341e-187,7.913632884542341e-187,6.5,-5.15
train_112,490.23425999999995,483.16967999999997,32.66692,831.2451,1501.8767400000002,823.543168,133.049,0.0,0.0,133049000.00000001,0.0,133.049,133.049,0.0,12274.768117500002,9.415382526468688,2062161.0437400003,0.0,27154.217182091998,10.209324468304464,1461932.7361103557,245604699.66653976,5488.04256,0.4073375961180627,3.651822799615286,0.0,54195859.82591213,0.0,0.6481250514285711,0.0,26.25,3.894132,500.53497,2.850279821827576e-191,2.850279821827576e-191,6.5,-5.15
train_113,490.23425999999995,483.16967999999997,32.66692,831.2451,1501.8767400000002,823.543168,133.049,0.0,0.0,133049000.00000001,0.0,133.049,133.049,0.0,12274.768117500002,9.415382526468688,2651349.9133800003,0.0,27154.217182091998,10.209324468304464,1461932.7361103557,315777470.9998368,7056.054719999999,0.4073375961180627,3.651822799615286,0.0,54195859.82591213,0.0,0.6481250514285711,0.0,26.25,3.894132,500.53497,2.850279821827576e-191,2.850279821827576e-191,6.5,-5.15
train_114,490.0193126,483.16967999999997,0.0,831.2451,1501.8767400000002,823.543168,197.2495,0.0,0.0,197249500.00000003,0.0,197.2495,197.2495,0.0,100489.25089875002,11.517815995793296,16882194.15099,0.0,0.0,0.0,1461609.9116099721,245550465.15047532,0.0,0.41472584034130333,3.916412919924614,0.0,81804464.64440192,0.0,0.64798193222702,0.0,26.25,0.0,500.488599,2.850279821827576e-191,2.850279821827576e-191,6.5,-5.15
train_115,490.0193126,483.16967999999997,0.0,831.2451,1501.8767400000002,823.543168,197.2495,0.0,0.0,197249500.00000003,0.0,197.2495,197.2495,0.0,100489.25089875002,11.517815995793296,21705678.194130003,0.0,0.0,0.0,1461609.9116099721,315707740.907754,0.0,0.41472584034130333,3.916412919924614,0.0,81804464.64440192,0.0,0.64798193222702,0.0,26.25,0.0,500.488599,2.850279821827576e-191,2.850279821827576e-191,6.5,-5.15
train_116,490.0193126,483.16967999999997,0.0,831.2451,1501.8767400000002,823.543168,197.2495,0.0,0.0,197249500.00000003,0.0,197.2495,197.2495,0.0,100489.25089875002,11.517815995793296,45890561.58515371,0.0,0.0,0.0,1461609.9116099721,667475367.3882031,0.0,0.41472584034130333,3.916412919924614,0.0,81804464.64440192,0.0,0.64798193222702,0.0,26.25,0.0,500.488599,7.913632884542341e-187,7.913632884542341e-187,6.5,-5.15
train_117,490.0193126,483.16967999999997,0.0,831.2451,1501.8767400000002,823.543168,133.049,0.0,0.0,133049000.00000001,0.0,133.049,133.049,0.0,12274.768117500002,9.415382526468688,2062161.0437400003,0.0,0.0,0.0,1461609.9116099721,245550465.15047532,0.0,0.43438216724648887,3.3526581626079115,0.0,57794112.9699781,0.0,0.64798193222702,0.0,26.25,0.0,500.488599,2.850279821827576e-191,2.850279821827576e-191,6.5,-5.15
train_118,490.0193126,483.16967999999997,0.0,831.2451,1501.8767400000002,823.543168,133.049,0.0,0.0,133049000.00000001,0.0,133.049,133.049,0.0,12274.768117500002,9.415382526468688,2651349.9133800003,0.0,0.0,0.0,1461609.9116099721,315707740.907754,0.0,0.43438216724648887,3.3526581626079115,0.0,57794112.9699781,0.0,0.64798193222702,0.0,26.25,0.0,500.488599,2.850279821827576e-191,2.850279821827576e-191,6.5,-5.15
train_119,490.0193126,483.16967999999997,0.0,831.2451,1501.8767400000002,823.543168,133.049,0.0,0.0,133049000.00000001,0.0,133.049,133.049,0.0,12274.768117500002,9.415382526468688,5605534.892554581,0.0,0.0,0.0,1461609.9116099721,667475367.3882031,0.0,0.43438216724648887,3.3526581626079115,0.0,57794112.9699781,0.0,0.64798193222702,0.0,26.25,0.0,500.488599,7.913632884542341e-187,7.913632884542341e-187,6.5,-5.15
train_120,659.1847053,1250.7261199999998,10.3048,119.87274000000001,211.66027999999997,103.78758,135.27448,276.13948720882695,37354.62553964072,0.48987734741400124,135.27448,276.13948720882695,140.86500720882694,181.5914310983036,0.0,0.0,0.0,17058787.168633986,1235.264611152,7.119849701796907,404252.26005802903,184610424.20171243,4705.906898432001,0.3359112901707551,3.665582227911968,0.0,0.16455533179526438,495.859729778033,9.023472974128765,18.17435897629,0.0,4.144008,564.2157419999999,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_121,659.0909823000002,1250.7261199999998,0.18567999999999998,119.87274000000001,211.66027999999997,103.78758,135.27448,276.13948720882695,37354.62553964072,0.48987734741400124,135.27448,276.13948720882695,140.86500720882694,181.5914310983036,0.0,0.0,0.0,17058787.168633986,22.2579703632,3.1466478846074204,404232.4226216066,184601365.01289678,84.79473574459028,0.3507103601726564,3.6297018452853624,0.0,0.17180506095198989,491.0060296760179,9.023030174943406,18.17435897629,0.0,4.144008,564.2157419999999,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_122,0.1978718,1611.3174199999999,22.18964,114.894,0.0,98.29820000000001,298.17886999999996,180.39384617301297,53789.63320682283,1.6529325953895821,180.39384617301297,298.17886999999996,117.78502382698699,224.79189217872954,57858.62793479999,10.96577514807046,26422377.56503627,24564184.260938067,2549.45649816,7.844027641016778,0.0,0.0,10133.37279226406,0.3400484291740675,3.7302463643428063,0.0,0.562077132592842,672.9134888366971,1611515291.8,18.17435897629,33.224999999999994,3.960132,0.0,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_123,0.1978974,1459.3828399999998,13.68048,114.894,0.0,98.29820000000001,298.17886999999996,180.39384617301297,53789.63320682283,1.6529325953895821,180.39384617301297,298.17886999999996,117.78502382698699,224.79189217872954,57858.62793479999,10.96577514807046,26422377.56503627,24564184.260938067,1571.80506912,7.360615972378553,0.0,0.0,6247.483231684362,0.3393279975629007,3.7318348034396336,0.0,0.5608863076999953,673.2000334747854,1459580737.3999999,18.17435897629,33.224999999999994,3.960132,0.0,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_124,0.18473,354.17736,22.18964,114.894,0.0,98.29820000000001,298.17886999999996,180.39384617301297,53789.63320682283,1.6529325953895821,180.39384617301297,298.17886999999996,117.78502382698699,224.79189217872954,57858.62793479999,10.96577514807046,26422377.56503627,24564184.260938067,2549.45649816,7.844027641016778,0.0,0.0,10133.37279226406,0.3854829892913745,3.63007026085315,0.0,0.6371773979679262,654.8423362335723,354362090.00000006,18.17435897629,33.224999999999994,3.960132,0.0,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_125,0.1978974,902.5319800000001,13.68048,114.894,0.0,98.29820000000001,249.66151,180.39384617301297,45037.40003026214,1.3839801850921971,180.39384617301297,249.66151,69.26766382698702,209.4493156929473,48444.319400399996,10.788191005849285,15610413.342658792,14512587.627462069,1571.80506912,7.360615972378553,0.0,0.0,4408.3176349508885,0.4282150751836998,3.535852690624098,0.0,0.592641179012006,637.8460663628775,902729877.4000001,18.17435897629,33.224999999999994,3.960132,0.0,4.039454744405104e-180,4.922958061236736e-181,7.18,-4.98
train_126,0.1978974,902.5319800000001,13.68048,114.894,0.0,98.29820000000001,249.66151,180.39384617301297,45037.40003026214,1.3839801850921971,180.39384617301297,249.66151,69.26766382698702,209.4493156929473,48444.319400399996,10.788191005849285,22123132.603853114,20567290.145354807,1571.80506912,7.360615972378553,0.0,0.0,6247.483231684362,0.4282150751836998,3.535852690624098,0.0,0.592641179012006,637.8460663628775,902729877.4000001,18.17435897629,33.224999999999994,3.960132,0.0,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_127,0.1978974,902.5319800000001,13.68048,114.894,0.0,98.29820000000001,249.66151,180.39384617301297,45037.40003026214,1.3839801850921971,180.39384617301297,249.66151,69.26766382698702,209.4493156929473,48444.319400399996,10.788191005849285,22123132.603853114,20567290.145354807,1571.80506912,7.360615972378553,0.0,0.0,6247.483231684362,0.4282150751836998,3.535852690624098,0.0,0.592641179012006,637.8460663628775,902729877.4000001,18.17435897629,33.224999999999994,3.960132,0.0,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_128,388.73054849999994,843.1441400000001,22.18964,119.87274000000001,211.66027999999997,103.78758,1.3068499999999998,304.077948750257,397.3842673242733,0.0042977466832874005,1.3068499999999998,304.077948750257,302.771098750257,2.602515049540847,0.0,0.0,0.0,181474.00870755804,2659.9329464136003,7.8864320720181835,260738.94149282275,119072003.67410648,10133.37279226406,0.33370232638588604,3.5986000172965498,0.0,0.0014341680664302313,4.702830432603996,5.820056000492602,18.17435897629,0.0,4.144184,668.8488059999999,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_129,384.41005049999995,843.14414,22.18964,119.87274000000001,211.66027999999997,103.78758,1.3068499999999998,304.077948750257,397.3842673242733,0.0042977466832874005,1.3068499999999998,304.077948750257,302.771098750257,2.602515049540847,253.58117399999995,5.539619739948663,115803.25635034987,181474.00870755804,2659.9329464136003,7.8864320720181835,259824.4636764033,118654387.85771497,10133.37279226406,0.32463752870842755,3.5862006697172104,0.0,0.0013952098622772627,4.686626345219936,5.799643583105704,18.17435897629,33.224999999999994,4.131952,664.654066,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_130,659.2404385000001,1250.7261199999998,22.18964,119.87274000000001,211.66027999999997,103.78758,135.27448,276.13948720882695,37354.62553964072,0.48987734741400124,135.27448,276.13948720882695,140.86500720882694,181.5914310983036,0.0,0.0,0.0,8068599.116562396,2659.9329464136003,7.8864320720181835,404264.0565627463,87321036.2175532,4792.96224,0.340632445476205,3.652951615859246,0.0,0.1668681188330277,494.1511303005193,9.023736288529259,18.17435897629,0.0,4.1440168,564.2192237999998,7.711577421629541e-182,9.398259372202267e-183,7.18,-4.98
train_131,1146.4134200400001,1105.7069000000001,0.0,241.93259999999998,467.91360000000003,223.3224,65.68803999999999,70.047179494622,4601.261928529909,0.9377685088273225,65.68803999999999,70.047179494622,4.3591394946220134,67.7976128179793,0.0,0.0,0.0,2101264.4836349497,0.0,0.0,1053797.7265830687,481239227.4550911,0.0,0.2953871108122008,4.532368358586858,0.15837849955822816,0.27700473043316864,297.7223940335878,4.81311147020922,18.17435897629,0.0,0.0,786.2367392,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_132,264.64723664,430.71992,13.68048,843.21778,1596.38616,759.55476,81.97,1.731282051466,141.913189758668,47.34638852415854,1.731282051466,81.97,80.238717948534,3.3909442312104336,30664.977000000003,10.330909077979749,14003816.357868047,64807.687549860784,11535.623974934399,9.353281947428666,1110074.5049786482,506939219.6600137,6247.483231684362,0.24992290082674043,4.020684729619131,0.0,11.832946763627596,6.960939306993027,0.4355883141735654,14.3589743605,26.25,8.1138464,516.4249364,1.3346516395738746e-177,1.6266066861389904e-178,6.5,-5.15
train_133,0.15231584,2.75756,13.68048,735.9369500000001,1431.2144,673.32132,210.20792999999998,127.55692309047599,26813.47676001816,1.6479538958692648,127.55692309047599,210.20792999999998,82.65100690952399,158.7700822905675,83794.13609624999,11.336130242974823,38266381.01695257,12244946.554607134,10067.970725736,9.217213768545811,4164.6562044200955,1901879.159418733,6247.483231684362,0.25421832111724435,4.011415528006515,0.0,0.4189400726865066,511.6838219898682,0.002033151593476734,18.17435897629,33.224999999999994,3.9822464,145.798048,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_134,1.7731144399999998,409.78391999999997,13.68048,1457.4546,2722.8382,1302.85806,375.90049999999997,194.67076925145298,73176.8394970058,1.9309550145327703,194.67076925145298,375.90049999999997,181.22973074854698,256.5037654034293,140624.37705,11.853854733181672,64219123.71392922,33417765.8755542,19938.678506207998,9.900466920327075,1120603.2148519475,511747379.7819325,6247.483231684362,0.29653750479387225,3.9200938367514957,0.0,0.5726005818787631,763.1276827382934,0.151150014822346,32.533333336789994,59.475,12.0958464,430.1872043999999,1.3351735924840008e-177,1.0847971985171348e-178,6.5,-4.98
train_135,0.80775704,409.78391999999997,13.68048,843.21778,1596.38616,759.55476,375.90049999999997,1.2102564103849998,454.93598979192654,310.59549544953484,1.2102564103849998,375.90049999999997,374.69024358961497,2.4127447019668113,140624.37705,11.853854733181672,64219123.71392922,207756.23133945517,11535.623974934399,9.353281947428666,655462.8706378457,299331112.16138893,6247.483231684362,0.2657114032598758,3.986614300576941,0.0,82.52876494209227,4.824825513005755,0.25720072440542785,32.533333336789994,59.475,8.1138464,283.96675639999995,1.3351735924840008e-177,1.0847971985171348e-178,6.5,-4.98
train_136,0.81176464,409.78391999999997,13.68048,843.21778,1596.38616,759.55476,375.90049999999997,1.731282051466,650.7897887870951,217.12249749207584,1.731282051466,375.90049999999997,374.16921794853397,3.4466897105519654,140624.37705,11.853854733181672,64219123.71392922,297197.049577119,11535.623974934399,9.353281947428666,655469.2683150205,299334033.7972431,6247.483231684362,0.24992290082674043,4.020684729619131,0.0,54.263884407966266,6.960939306993027,0.2572032348255867,32.533333336789994,59.475,8.1138464,283.96675639999995,1.3351735924840008e-177,1.0847971985171348e-178,6.5,-4.98
train_137,569.8227248000001,548.16942,13.68048,825.3608999999999,1596.3024,761.8716000000001,249.66151,110.486153857893,27584.140006253892,2.2596633064216416,110.486153857893,249.66151,139.17535614210698,153.18239030498356,71179.74480855001,11.172977622742932,32505749.953728836,12596886.377488581,11291.333285231998,9.331879304101825,1784653.5439253876,815000138.1559662,6247.483231684362,0.5874680871182274,4.476501276515271,0.0,1.3274800801547708,494.59140878212065,0.7003636304121552,18.17435897629,33.224999999999994,4.004264,785.36832,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_138,568.4573144,548.16942,3.5552,241.93259999999998,467.91360000000003,223.3224,249.66151,110.486153857893,27584.140006253892,2.2596633064216416,110.486153857893,249.66151,139.17535614210698,153.18239030498356,71179.74480855001,11.172977622742932,32505749.953728836,12596886.377488581,860.11877952,6.758232450220554,522484.8351493478,238603853.54935783,1623.5579734983164,0.8654992661571942,4.494619970646288,0.0,1.95573693347027,496.5932736095843,2.3863951208377028,18.17435897629,33.224999999999994,4.005496,785.3876799999999,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_139,774.4581678999999,950.8740999999999,22.18964,279.828,0.0,239.4084,380.71862999999996,155.954871811442,59374.925137877806,2.4412102240646862,155.954871811442,380.71862999999996,224.76375818855797,221.27019477380102,257113.56778762495,12.457277053599842,117416399.3801188,27114827.05149278,6209.28258192,8.733961678227177,0.0,0.0,10133.37279226406,0.24059045014544303,5.127478083634733,0.3144366830426852,0.5873318667073807,799.655187249233,1725332267.8999999,18.17435897629,33.224999999999994,3.961452,0.0,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_140,774.4581678999999,950.8740999999999,22.18964,279.828,0.0,239.4084,380.71862999999996,155.954871811442,59374.925137877806,2.4412102240646862,155.954871811442,380.71862999999996,224.76375818855797,221.27019477380102,257113.56778762495,12.457277053599842,117416399.3801188,27114827.05149278,6209.28258192,8.733961678227177,0.0,0.0,10133.37279226406,0.2147525656299525,5.349979112467756,0.33847969709762765,0.5242561588599626,834.3553066788011,1725332267.8999999,18.17435897629,33.224999999999994,3.961452,0.0,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_141,774.4581679,950.8740999999999,22.18964,279.828,0.0,239.4084,380.71862999999996,155.954871811442,59374.925137877806,2.4412102240646862,155.954871811442,380.71862999999996,224.76375818855797,221.27019477380102,257113.56778762495,12.457277053599842,117416399.3801188,27114827.05149278,6209.28258192,8.733961678227177,0.0,0.0,10133.37279226406,0.295220414382542,5.5686194370982705,0.3690561675744785,0.7206950939432748,868.453330479365,1725332267.8999999,18.17435897629,33.224999999999994,3.961452,0.0,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_142,628.8277393,600.41516,32.61236,881.96514,1557.29308,763.6183800000001,194.79152999999997,70.047179494622,13644.597265942044,2.780861822339237,70.047179494622,194.79152999999997,124.74435050537797,103.04080768237637,0.0,0.0,0.0,6231096.615181575,28762.964653130402,10.266878655363696,1914291.4607190266,874202060.2638712,14893.130375955658,0.29792148599830204,4.4597480828655796,0.2076107916364474,0.8284784864672516,312.3927744612816,0.7893458940372701,18.17435897629,0.0,4.13182,757.1572019999999,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_143,202.13011,213.53513999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4088403110479813,6.066642896694513,0.0,0.0,0.0,415665250.00000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_144,639.88208,673.4850799999999,8.43128,0.0,0.0,0.0,218.58949,290.59282054369595,63520.536440308024,0.7522191664570458,218.58949,290.59282054369595,72.00333054369594,249.50016968375004,116123.48066760002,11.662418003921855,53030266.3558336,29008008.949862864,0.0,0.0,0.0,0.0,3850.3239960612295,0.5292211354874579,4.905331948295159,0.0,0.3980902814078268,1072.2540088585454,1313367159.9999998,18.17435897629,33.224999999999994,0.01518,0.0,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_145,1403.4516800000001,1482.64032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42238241946443034,5.916885290914676,0.655821551234677,0.0,0.0,2886092000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_146,380.57712000000004,402.05087999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43858165139274635,5.900987045061835,0.665474004179596,0.0,0.0,782628000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_147,571.9889754000001,568.79894,13.68048,240.60330000000002,467.91360000000003,220.13207999999997,249.66151,1.731282051466,432.23449120489926,144.20606138816754,1.731282051466,249.66151,247.930227948534,3.4387182518455877,71179.74480855001,11.172977622742932,32505749.953728836,197389.10739668712,3291.568633584,8.099423278831912,533790.1803313096,243766680.7639519,6247.483231684362,0.42852199101518196,5.969663748630168,0.0,61.79546854251511,10.33517170129065,2.4380311086533264,18.17435897629,33.224999999999994,3.983540000000001,758.11824,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_148,680.4910380000001,675.86752,8.43128,281.3826,547.2192,257.44176,386.52635999999995,372.95179491142096,144155.69974257806,1.0363976370066952,372.95179491142096,386.52635999999995,13.574565088578993,379.61776467261564,205338.26348639998,12.232418834046095,93772101.41416597,65831777.605280094,2372.415487728,7.7720853307545354,742225.4450219136,338953093.8902633,3850.3239960612295,0.35769007398429414,5.634816357346667,0.0,0.37070914745807243,2101.5148744686744,2.4786384606412963,18.17435897629,33.224999999999994,3.998588,845.4688,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_149,202.13011,213.53513999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45568039010587946,5.270183358793561,0.0,0.0,0.0,415665250.00000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_150,639.88208,673.4850799999999,8.43128,0.0,0.0,0.0,218.58949,290.59282054369595,63520.536440308024,0.7522191664570458,218.58949,290.59282054369595,72.00333054369594,249.50016968375004,116123.48066760002,11.662418003921855,53030266.3558336,29008008.949862864,0.0,0.0,0.0,0.0,3850.3239960612295,0.4162927287677669,5.706514642311758,0.0,0.31314336943581866,1247.3841253404596,1313367159.9999998,18.17435897629,33.224999999999994,0.01518,0.0,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_151,127.48838056000001,134.66964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3553461506029176,3.5431420018551307,0.0,0.0,0.0,262158020.56000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_152,0.75815,409.78391999999997,13.68048,242.75028,428.62615999999997,210.17676000000003,81.97,1.731282051466,141.913189758668,47.34638852415854,1.731282051466,81.97,80.238717948534,3.3909442312104336,30664.977000000003,10.330909077979749,14003816.357868047,64807.687549860784,3320.9403505344,8.108304334122327,175969.07098255117,80360032.7078117,6247.483231684362,0.3503183919130117,3.461961518637981,0.0,16.58631069067189,5.993631840083912,0.9578091758146325,14.3589743605,26.25,4.1317496,137.731718,1.3346516395738746e-177,1.6266066861389904e-178,6.5,-5.15
train_153,0.75815,409.78391999999997,13.68048,242.75028,428.62615999999997,210.17676000000003,81.97,1.731282051466,141.913189758668,47.34638852415854,1.731282051466,81.97,80.238717948534,3.3909442312104336,30664.977000000003,10.330909077979749,5151716.136000001,23841.415879456225,3320.9403505344,8.108304334122327,175969.07098255117,29562803.9250686,2298.32064,0.3503183919130117,3.461961518637981,0.0,16.58631069067189,5.993631840083912,0.9578091758146325,14.3589743605,26.25,4.1317496,137.731718,7.709072937476433e-182,9.395432643644314e-183,6.5,-5.15
train_154,0.75815,409.78391999999997,13.68048,242.75028,428.62615999999997,210.17676000000003,81.97,1.731282051466,141.913189758668,47.34638852415854,1.731282051466,81.97,80.238717948534,3.3909442312104336,30664.977000000003,10.330909077979749,6623635.032000001,30653.24898787229,3320.9403505344,8.108304334122327,175969.07098255117,38009319.33223105,2954.98368,0.3503183919130117,3.461961518637981,0.0,16.58631069067189,5.993631840083912,0.9578091758146325,14.3589743605,26.25,4.1317496,137.731718,7.709072937476433e-182,9.395432643644314e-183,6.5,-5.15
train_155,0.75815,409.78391999999997,13.68048,242.75028,428.62615999999997,210.17676000000003,81.97,1.731282051466,141.913189758668,47.34638852415854,1.731282051466,81.97,80.238717948534,3.3909442312104336,30664.977000000003,10.330909077979749,14003816.357868047,64807.687549860784,3320.9403505344,8.108304334122327,175969.07098255117,80360032.7078117,6247.483231684362,0.3503183919130117,3.461961518637981,0.0,16.58631069067189,5.993631840083912,0.9578091758146325,14.3589743605,26.25,4.1317496,137.731718,1.3346516395738746e-177,1.6266066861389904e-178,6.5,-5.15
train_156,392.674049,558.78002,13.68048,242.75028,428.62615999999997,210.17676000000003,81.97,1.731282051466,141.913189758668,47.34638852415854,1.731282051466,81.97,80.238717948534,3.3909442312104336,30664.977000000003,10.330909077979749,5151716.136000001,23841.415879456225,3320.9403505344,8.108304334122327,407818.1040118451,68513441.47398998,2298.32064,0.28768553673634856,3.9656174883988116,0.0,13.620871195100245,6.865602380644541,2.2197760089590055,14.3589743605,26.25,4.1317496,250.492298,7.709072937476433e-182,9.395432643644314e-183,6.5,-5.15
train_157,392.674049,558.78002,13.68048,242.75028,428.62615999999997,210.17676000000003,81.97,1.731282051466,141.913189758668,47.34638852415854,1.731282051466,81.97,80.238717948534,3.3909442312104336,30664.977000000003,10.330909077979749,6623635.032000001,30653.24898787229,3320.9403505344,8.108304334122327,407818.1040118451,88088710.46655853,2954.98368,0.28768553673634856,3.9656174883988116,0.0,13.620871195100245,6.865602380644541,2.2197760089590055,14.3589743605,26.25,4.1317496,250.492298,7.709072937476433e-182,9.395432643644314e-183,6.5,-5.15
train_158,336.135158,561.26798,13.68048,242.75028,428.62615999999997,210.17676000000003,81.97,1.731282051466,141.913189758668,47.34638852415854,1.731282051466,81.97,80.238717948534,3.3909442312104336,30664.977000000003,10.330909077979749,5151716.136000001,23841.415879456225,3320.9403505344,8.108304334122327,384650.46101289004,64621277.450165525,2298.32064,0.28768553673634856,3.9656174883988116,0.0,13.620871195100245,6.865602380644541,2.0936732744131312,14.3589743605,26.25,4.6219096,236.084278,7.709072937476433e-182,9.395432643644314e-183,6.5,-5.15
train_159,336.135158,561.26798,13.68048,242.75028,428.62615999999997,210.17676000000003,81.97,1.731282051466,141.913189758668,47.34638852415854,1.731282051466,81.97,80.238717948534,3.3909442312104336,30664.977000000003,10.330909077979749,6623635.032000001,30653.24898787229,3320.9403505344,8.108304334122327,384650.46101289004,83084499.57878424,2954.98368,0.28768553673634856,3.9656174883988116,0.0,13.620871195100245,6.865602380644541,2.0936732744131312,14.3589743605,26.25,4.6219096,236.084278,7.709072937476433e-182,9.395432643644314e-183,6.5,-5.15
train_160,336.135158,561.26798,13.68048,242.75028,428.62615999999997,210.17676000000003,81.97,1.731282051466,141.913189758668,47.34638852415854,1.731282051466,81.97,80.238717948534,3.3909442312104336,30664.977000000003,10.330909077979749,14003816.357868047,64807.687549860784,3320.9403505344,8.108304334122327,384650.46101289004,175658844.22459522,6247.483231684362,0.28768553673634856,3.9656174883988116,0.0,13.620871195100245,6.865602380644541,2.0936732744131312,14.3589743605,26.25,4.6219096,236.084278,1.3346516395738746e-177,1.6266066861389904e-178,6.5,-5.15
train_161,0.137702,409.78391999999997,13.68048,735.9369500000001,1431.2144,673.32132,81.97,1.731282051466,141.913189758668,47.34638852415854,1.731282051466,81.97,80.238717948534,3.3909442312104336,30664.977000000003,10.330909077979749,14003816.357868047,64807.687549860784,10067.970725736,9.217213768545811,586685.7282777567,267922561.90453944,6247.483231684362,0.33709029097090293,3.4943612438756126,0.0,15.960007884030022,6.0497249028602536,0.28641524408473296,14.3589743605,26.25,3.9821496,145.78256,1.3346516395738746e-177,1.6266066861389904e-178,6.5,-5.15
